Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.95     0.00   106188     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*)
  0.00      0.95     0.00   106188     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&)
  0.00      0.95     0.00   106188     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&)
  0.00      0.95     0.00   103566     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&)
  0.00      0.95     0.00    97170     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end() const
  0.00      0.95     0.00    97170     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const
  0.00      0.95     0.00    84155     0.00     0.00  std::_List_iterator<unsigned int>::operator*() const
  0.00      0.95     0.00    75063     0.00     0.00  AdjacencyListGraph::getNbrVertices() const
  0.00      0.95     0.00    73162     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator()
  0.00      0.95     0.00    73162     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::~_List_impl()
  0.00      0.95     0.00    73162     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_init()
  0.00      0.95     0.00    73162     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::~list()
  0.00      0.95     0.00    69120     0.00     0.00  std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const
  0.00      0.95     0.00    67388     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin()
  0.00      0.95     0.00    63453     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.95     0.00    63453     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.95     0.00    63453     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.95     0.00    63453     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&)
  0.00      0.95     0.00    51999     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  0.00      0.95     0.00    49450     0.00     0.00  std::_List_const_iterator<unsigned int>::operator*() const
  0.00      0.95     0.00    48191     0.00     0.00  std::vector<edge, std::allocator<edge> >::operator[](unsigned long)
  0.00      0.95     0.00    45338     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin()
  0.00      0.95     0.00    43748     0.00     0.00  std::_List_const_iterator<unsigned int>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.95     0.00    39782     0.00     0.00  std::_List_iterator<unsigned int>::operator++(int)
  0.00      0.95     0.00    39508     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>)
  0.00      0.95     0.00    34362     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator()
  0.00      0.95     0.00    26598     0.00     0.01  AdjacencyListGraph::getSuccessors(unsigned int) const
  0.00      0.95     0.00    25401     0.00     0.01  AdjacencyListGraph::getPredecessors(unsigned int) const
  0.00      0.95     0.00    22591     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator==(std::_List_const_iterator<neighbor_t> const&) const
  0.00      0.95     0.00    22591     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  0.00      0.95     0.00    22580     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::size() const
  0.00      0.95     0.00    22580     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::__distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::input_iterator_tag)
  0.00      0.95     0.00    22580     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::iterator_category std::__iterator_category<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t> const&)
  0.00      0.95     0.00    22580     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
  0.00      0.95     0.00    21874     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end() const
  0.00      0.95     0.00    21874     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin() const
  0.00      0.95     0.00    21472     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>)
  0.00      0.95     0.00    21058     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::front()
  0.00      0.95     0.00    19002     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::size() const
  0.00      0.95     0.00    19002     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::iterator_category std::__iterator_category<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int> const&)
  0.00      0.95     0.00    19002     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>)
  0.00      0.95     0.00    18032     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::pop_front()
  0.00      0.95     0.00    16797     0.00     0.00  AdjacencyListGraph::addArc(arc_t const&)
  0.00      0.95     0.00    12324     0.00     0.00  __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&)
  0.00      0.95     0.00    12324     0.00     0.00  std::vector<edge, std::allocator<edge> >::push_back(edge const&)
  0.00      0.95     0.00    12102     0.00     0.00  neighbor_t const* std::__addressof<neighbor_t const>(neighbor_t const&)
  0.00      0.95     0.00    11454     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::empty() const
  0.00      0.95     0.00    11454     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<neighbor_t> >, true>::_S_do_it(std::allocator<std::_List_node<neighbor_t> > const&, std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.95     0.00    11454     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_transfer(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      0.95     0.00    11454     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_check_equal_allocators(std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      0.95     0.00    11454     0.00     0.01  void std::list<neighbor_t, std::allocator<neighbor_t> >::insert<std::_List_const_iterator<neighbor_t> >(std::_List_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
  0.00      0.95     0.00    11454     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::splice(std::_List_iterator<neighbor_t>, std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      0.95     0.00    11454     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::list<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::allocator<neighbor_t> const&)
  0.00      0.95     0.00    11137     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      0.95     0.00    10586     0.00     0.00  AdjacencyListGraph::addArc(unsigned int, unsigned int, int)
  0.00      0.95     0.00    10112     0.00     0.00  randMinMax(unsigned int, unsigned int)
  0.00      0.95     0.00     9986     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator()
  0.00      0.95     0.00     9709     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl()
  0.00      0.95     0.00     9709     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base()
  0.00      0.95     0.00     9709     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list()
  0.00      0.95     0.00     6087     0.00     0.01  AdjacencyListGraph::getWeight(unsigned int, unsigned int) const
  0.00      0.95     0.00     5475     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::~new_allocator()
  0.00      0.95     0.00     5475     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::~allocator()
  0.00      0.95     0.00     5056     0.00     0.00  std::_List_iterator<unsigned int>::operator++()
  0.00      0.95     0.00     3866     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init()
  0.00      0.95     0.00     3419     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator()
  0.00      0.95     0.00     3419     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::~_List_impl()
  0.00      0.95     0.00     3419     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::~_List_base()
  0.00      0.95     0.00     3419     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::~list()
  0.00      0.95     0.00     2622     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::push_front(unsigned int const&)
  0.00      0.95     0.00     2056     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<unsigned int> > const&)
  0.00      0.95     0.00     2056     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.95     0.00     2056     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator<unsigned int>(std::allocator<unsigned int> const&)
  0.00      0.95     0.00     2056     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.95     0.00     2056     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&)
  0.00      0.95     0.00     2056     0.00     0.00  void std::list<unsigned int, std::allocator<unsigned int> >::_M_initialize_dispatch<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::__false_type)
  0.00      0.95     0.00     1658     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.95     0.00     1602     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&)
  0.00      0.95     0.00     1548     0.00     0.07  updateArc(AbstractGraph&, unsigned int, unsigned int, int)
  0.00      0.95     0.00     1363     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator()
  0.00      0.95     0.00     1363     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl()
  0.00      0.95     0.00     1363     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base()
  0.00      0.95     0.00     1363     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::list()
  0.00      0.95     0.00     1214     0.00     0.00  std::_List_const_iterator<unsigned int>::operator==(std::_List_const_iterator<unsigned int> const&) const
  0.00      0.95     0.00     1214     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.95     0.00     1194     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator()
  0.00      0.95     0.00     1118     0.00     0.00  LevelGraph::getNbrLevels() const
  0.00      0.95     0.00     1008     0.00     0.01  AdjacencyListGraph::increaseWeight(unsigned int, unsigned int, int)
  0.00      0.95     0.00      816     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>)
  0.00      0.95     0.00      801     0.00     0.01  AdjacencyListGraph::rmArc(arc_t const&)
  0.00      0.95     0.00      788     0.00     0.00  LevelGraph::getLevel(unsigned int) const
  0.00      0.95     0.00      741     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::front()
  0.00      0.95     0.00      520     0.00     0.00  std::_Iter_base<edge*, false>::_S_base(edge*)
  0.00      0.95     0.00      447     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::clear()
  0.00      0.95     0.00      439     0.00     0.88  leastArcsPath(AbstractGraph&, unsigned int, unsigned int)
  0.00      0.95     0.00      435     0.00     0.04  lightestArc(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >)
  0.00      0.95     0.00      435     0.00     0.17  updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int)
  0.00      0.95     0.00      398     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::empty() const
  0.00      0.95     0.00      398     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<unsigned int> >, true>::_S_do_it(std::allocator<std::_List_node<unsigned int> > const&, std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.95     0.00      398     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_transfer(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>)
  0.00      0.95     0.00      398     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_check_equal_allocators(std::list<unsigned int, std::allocator<unsigned int> >&)
  0.00      0.95     0.00      398     0.00     0.00  void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>)
  0.00      0.95     0.00      398     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&)
  0.00      0.95     0.00      398     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::list<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::allocator<unsigned int> const&)
  0.00      0.95     0.00      385     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator()
  0.00      0.95     0.00      373     0.00     0.00  min(int, int)
  0.00      0.95     0.00      342     0.00     0.00  LevelGraph::addVertexToLevel(unsigned int, unsigned int)
  0.00      0.95     0.00      312     0.00     0.00  std::_Niter_base<edge*>::iterator_type std::__niter_base<edge*>(edge*)
  0.00      0.95     0.00      212     0.00     0.00  std::vector<edge, std::allocator<edge> >::size() const
  0.00      0.95     0.00      208     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::base() const
  0.00      0.95     0.00      208     0.00     0.00  std::_Miter_base<edge*>::iterator_type std::__miter_base<edge*>(edge*)
  0.00      0.95     0.00      160     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator()
  0.00      0.95     0.00      156     0.00     0.00  __gnu_cxx::new_allocator<edge>::max_size() const
  0.00      0.95     0.00      104     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&)
  0.00      0.95     0.00      104     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() const
  0.00      0.95     0.00      104     0.00     0.00  std::vector<edge, std::allocator<edge> >::max_size() const
  0.00      0.95     0.00      104     0.00     0.00  edge* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<edge>(edge const*, edge const*, edge*)
  0.00      0.95     0.00      104     0.00     0.00  edge* std::__uninitialized_copy<true>::__uninit_copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      0.95     0.00      104     0.00     0.00  edge* std::__copy_move_a<false, edge*, edge*>(edge*, edge*, edge*)
  0.00      0.95     0.00      104     0.00     0.00  edge* std::__copy_move_a2<false, edge*, edge*>(edge*, edge*, edge*)
  0.00      0.95     0.00      104     0.00     0.00  edge* std::uninitialized_copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      0.95     0.00      104     0.00     0.00  edge* std::__uninitialized_copy_a<edge*, edge*, edge>(edge*, edge*, edge*, std::allocator<edge>&)
  0.00      0.95     0.00      104     0.00     0.00  edge* std::__uninitialized_move_a<edge*, edge*, std::allocator<edge> >(edge*, edge*, edge*, std::allocator<edge>&)
  0.00      0.95     0.00      104     0.00     0.00  edge* std::copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      0.95     0.00       56     0.00     0.00  void std::_Destroy_aux<true>::__destroy<edge*>(edge*, edge*)
  0.00      0.95     0.00       56     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long)
  0.00      0.95     0.00       56     0.00     0.00  void std::_Destroy<edge*>(edge*, edge*)
  0.00      0.95     0.00       56     0.00     0.00  void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&)
  0.00      0.95     0.00       53     0.00     0.48  AdjacencyListGraph::_clear()
  0.00      0.95     0.00       52     0.00     0.00  __gnu_cxx::new_allocator<edge>::deallocate(edge*, unsigned long)
  0.00      0.95     0.00       52     0.00     0.00  __gnu_cxx::new_allocator<edge>::allocate(unsigned long, void const*)
  0.00      0.95     0.00       52     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::difference_type __gnu_cxx::operator-<edge*, std::vector<edge, std::allocator<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&)
  0.00      0.95     0.00       52     0.00     0.00  std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const
  0.00      0.95     0.00       52     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_allocate(unsigned long)
  0.00      0.95     0.00       52     0.00     0.00  std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&)
  0.00      0.95     0.00       52     0.00     0.00  std::vector<edge, std::allocator<edge> >::end()
  0.00      0.95     0.00       52     0.00     0.00  std::vector<edge, std::allocator<edge> >::begin()
  0.00      0.95     0.00       52     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.95     0.00       35     0.00     0.00  AbstractGraph::AbstractGraph()
  0.00      0.95     0.00       35     0.00     0.00  AbstractGraph::~AbstractGraph()
  0.00      0.95     0.00       35     0.00     0.48  AdjacencyListGraph::~AdjacencyListGraph()
  0.00      0.95     0.00       27     0.00     0.14  AdjacencyListGraph::AdjacencyListGraph(unsigned int)
  0.00      0.95     0.00       22     0.00     0.01  LevelGraph::_clear()
  0.00      0.95     0.00       13     0.00     2.33  generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int)
  0.00      0.95     0.00       13     0.00     0.14  LevelGraph::LevelGraph(unsigned int, unsigned int)
  0.00      0.95     0.00       13     0.00     0.49  LevelGraph::~LevelGraph()
  0.00      0.95     0.00        9     0.00    30.97  blockingFlow(LevelGraph&, unsigned int, unsigned int)
  0.00      0.95     0.00        9     0.00     5.02  updateResidualNetwork(AbstractGraph&, AbstractGraph&)
  0.00      0.95     0.00        9     0.00     0.02  LevelGraph::_construct(LevelGraph const&)
