Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 10.00      0.01     0.01  1725481     0.00     0.00  std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&)
 10.00      0.02     0.01  1725481     0.00     0.00  std::allocator<neighbor_t>::~allocator()
 10.00      0.03     0.01  1715167     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const
 10.00      0.04     0.01  1677792     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Tp_allocator() const
 10.00      0.05     0.01   945301     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
 10.00      0.06     0.01   838896     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_create_node(neighbor_t const&)
 10.00      0.07     0.01   838896     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_insert(std::_List_iterator<neighbor_t>, neighbor_t const&)
 10.00      0.08     0.01   114150     0.00     0.00  std::allocator<unsigned int>::~allocator()
 10.00      0.09     0.01    72669     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_erase(std::_List_iterator<neighbor_t>)
 10.00      0.10     0.01    56400     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long)
  0.00      0.10     0.00  2331795     0.00     0.00  neighbor_t* std::__addressof<neighbor_t>(neighbor_t&)
  0.00      0.10     0.00  1725481     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::new_allocator()
  0.00      0.10     0.00  1725481     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::~new_allocator()
  0.00      0.10     0.00  1651873     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.10     0.00  1522116     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end()
  0.00      0.10     0.00  1292782     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
  0.00      0.10     0.00  1226680     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator++()
  0.00      0.10     0.00  1179987     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator*() const
  0.00      0.10     0.00  1160842     0.00     0.00  std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const
  0.00      0.10     0.00   926973     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
  0.00      0.10     0.00   914700     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.10     0.00   838896     0.00     0.00  neighbor_t::~neighbor_t()
  0.00      0.10     0.00   838896     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*)
  0.00      0.10     0.00   838896     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::construct(neighbor_t*, neighbor_t const&)
  0.00      0.10     0.00   838896     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::deallocate(std::_List_node<neighbor_t>*, unsigned long)
  0.00      0.10     0.00   838896     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::allocate(unsigned long, void const*)
  0.00      0.10     0.00   838896     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      0.10     0.00   838896     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_node()
  0.00      0.10     0.00   838896     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_put_node(std::_List_node<neighbor_t>*)
  0.00      0.10     0.00   838896     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&)
  0.00      0.10     0.00   652351     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  0.00      0.10     0.00   625046     0.00     0.00  std::_List_iterator<neighbor_t>::operator++(int)
  0.00      0.10     0.00   407235     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
  0.00      0.10     0.00   405017     0.00     0.00  std::_List_iterator<neighbor_t>::operator++()
  0.00      0.10     0.00   140300     0.00     0.00  std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.10     0.00   121919     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.10     0.00   114150     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::new_allocator()
  0.00      0.10     0.00   114150     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      0.10     0.00   114150     0.00     0.00  std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.10     0.00   113889     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const
  0.00      0.10     0.00   112830     0.00     0.00  unsigned int* std::__addressof<unsigned int>(unsigned int&)
  0.00      0.10     0.00   112800     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      0.10     0.00   106967     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::~new_allocator()
  0.00      0.10     0.00   106967     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::~allocator()
  0.00      0.10     0.00    75406     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end()
  0.00      0.10     0.00    71017     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>)
