Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 14.82      0.04     0.04    81729     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_clear()
 11.11      0.07     0.03  2284482     0.00     0.00  std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const
  7.41      0.09     0.02  1674715     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::construct(neighbor_t*, neighbor_t const&)
  7.41      0.11     0.02  1674715     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_create_node(neighbor_t const&)
  3.70      0.12     0.01  4674546     0.00     0.00  neighbor_t* std::__addressof<neighbor_t>(neighbor_t&)
  3.70      0.13     0.01  3415699     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::new_allocator()
  3.70      0.14     0.01  3415699     0.00     0.00  std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&)
  3.70      0.15     0.01  3404047     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const
  3.70      0.16     0.01  3235168     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*)
  3.70      0.17     0.01  2515532     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
  3.70      0.18     0.01  2314270     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator*() const
  3.70      0.19     0.01  1674715     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::deallocate(std::_List_node<neighbor_t>*, unsigned long)
  3.70      0.20     0.01  1674715     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_insert(std::_List_iterator<neighbor_t>, neighbor_t const&)
  3.70      0.21     0.01  1674715     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&)
  3.70      0.22     0.01  1321254     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  3.70      0.23     0.01   133775     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_erase(std::_List_iterator<neighbor_t>)
  3.70      0.24     0.01    54617     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  3.70      0.25     0.01     5750     0.00     0.00  AdjacencyListGraph::getWeight(unsigned int, unsigned int) const
  3.70      0.26     0.01     1470     0.01     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&)
  3.70      0.27     0.01     1142     0.01     0.01  AdjacencyListGraph::increaseWeight(unsigned int, unsigned int, int)
  0.00      0.27     0.00  3415699     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::~new_allocator()
  0.00      0.27     0.00  3415699     0.00     0.00  std::allocator<neighbor_t>::~allocator()
  0.00      0.27     0.00  3349430     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Tp_allocator() const
  0.00      0.27     0.00  3029363     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end()
  0.00      0.27     0.00  2419805     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator++()
  0.00      0.27     0.00  1786290     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.27     0.00  1674715     0.00     0.00  neighbor_t::~neighbor_t()
  0.00      0.27     0.00  1674715     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*)
