Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 25.01      0.02     0.02   529034     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
 18.75      0.04     0.02   701076     0.00     0.00  std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&)
 12.50      0.05     0.01   910564     0.00     0.00  neighbor_t* std::__addressof<neighbor_t>(neighbor_t&)
 12.50      0.06     0.01   329690     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*)
 12.50      0.07     0.01   153458     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
 12.50      0.08     0.01    28954     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_erase(std::_List_iterator<neighbor_t>)
  6.25      0.08     0.01   692080     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const
  0.00      0.08     0.00   701076     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::new_allocator()
  0.00      0.08     0.00   701076     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::~new_allocator()
  0.00      0.08     0.00   701076     0.00     0.00  std::allocator<neighbor_t>::~allocator()
  0.00      0.08     0.00   695232     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.08     0.00   659380     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Tp_allocator() const
  0.00      0.08     0.00   625191     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
  0.00      0.08     0.00   612686     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end()
  0.00      0.08     0.00   609680     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
  0.00      0.08     0.00   474208     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator++()
  0.00      0.08     0.00   466879     0.00     0.00  std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const
  0.00      0.08     0.00   456188     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator*() const
  0.00      0.08     0.00   387538     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.08     0.00   329690     0.00     0.00  neighbor_t::~neighbor_t()
  0.00      0.08     0.00   329690     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::construct(neighbor_t*, neighbor_t const&)
  0.00      0.08     0.00   329690     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::deallocate(std::_List_node<neighbor_t>*, unsigned long)
  0.00      0.08     0.00   329690     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::allocate(unsigned long, void const*)
  0.00      0.08     0.00   329690     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      0.08     0.00   329690     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_node()
  0.00      0.08     0.00   329690     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_put_node(std::_List_node<neighbor_t>*)
  0.00      0.08     0.00   329690     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_create_node(neighbor_t const&)
  0.00      0.08     0.00   329690     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_insert(std::_List_iterator<neighbor_t>, neighbor_t const&)
  0.00      0.08     0.00   329690     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&)
  0.00      0.08     0.00   250326     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  0.00      0.08     0.00   229092     0.00     0.00  std::_List_iterator<neighbor_t>::operator++(int)
  0.00      0.08     0.00   152054     0.00     0.00  std::_List_iterator<neighbor_t>::operator++()
  0.00      0.08     0.00   122340     0.00     0.00  std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.08     0.00    99367     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::~new_allocator()
  0.00      0.08     0.00    99367     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::~allocator()
  0.00      0.08     0.00    87326     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.08     0.00    78140     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::new_allocator()
  0.00      0.08     0.00    78140     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      0.08     0.00    78140     0.00     0.00  std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.08     0.00    78140     0.00     0.00  std::allocator<unsigned int>::~allocator()
  0.00      0.08     0.00    77862     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const
  0.00      0.08     0.00    76978     0.00     0.00  unsigned int* std::__addressof<unsigned int>(unsigned int&)
  0.00      0.08     0.00    76888     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      0.08     0.00    61170     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end() const
  0.00      0.08     0.00    61170     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const
  0.00      0.08     0.00    57671     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator()
  0.00      0.08     0.00    57671     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::~_List_impl()
  0.00      0.08     0.00    57671     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_init()
  0.00      0.08     0.00    57671     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_clear()
  0.00      0.08     0.00    57671     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::~_List_base()
  0.00      0.08     0.00    57671     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::~list()
  0.00      0.08     0.00    54450     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin()
  0.00      0.08     0.00    51454     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end()
  0.00      0.08     0.00    41696     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.08     0.00    41696     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.08     0.00    41696     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator<neighbor_t>(std::allocator<neighbor_t> const&)
  0.00      0.08     0.00    41696     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.08     0.00    41696     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&)
  0.00      0.08     0.00    41696     0.00     0.00  void std::list<neighbor_t, std::allocator<neighbor_t> >::_M_initialize_dispatch<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::__false_type)
  0.00      0.08     0.00    41632     0.00     0.00  std::_List_iterator<unsigned int>::operator*() const
  0.00      0.08     0.00    38444     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long)
  0.00      0.08     0.00    38444     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*)
  0.00      0.08     0.00    38444     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::destroy(unsigned int*)
  0.00      0.08     0.00    38444     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::construct(unsigned int*, unsigned int const&)
  0.00      0.08     0.00    38444     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::max_size() const
  0.00      0.08     0.00    38444     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_node()
  0.00      0.08     0.00    38444     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*)
  0.00      0.08     0.00    38444     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&)
  0.00      0.08     0.00    38444     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&)
  0.00      0.08     0.00    37005     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&)
  0.00      0.08     0.00    34598     0.00     0.00  AdjacencyListGraph::getNbrVertices() const
  0.00      0.08     0.00    32700     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  0.00      0.08     0.00    32084     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin()
  0.00      0.08     0.00    31420     0.00     0.00  std::_List_const_iterator<unsigned int>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.08     0.00    28096     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>)
  0.00      0.08     0.00    26988     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator()
  0.00      0.08     0.00    25293     0.00     0.00  std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const
  0.00      0.08     0.00    21801     0.00     0.00  AdjacencyListGraph::getSuccessors(unsigned int) const
  0.00      0.08     0.00    21717     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator==(std::_List_const_iterator<neighbor_t> const&) const
  0.00      0.08     0.00    21717     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  0.00      0.08     0.00    19404     0.00     0.00  __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&)
  0.00      0.08     0.00    19404     0.00     0.00  std::vector<edge, std::allocator<edge> >::push_back(edge const&)
  0.00      0.08     0.00    17302     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>)
  0.00      0.08     0.00    16118     0.00     0.00  std::_List_const_iterator<unsigned int>::operator*() const
  0.00      0.08     0.00    15975     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator()
  0.00      0.08     0.00    15975     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl()
  0.00      0.08     0.00    15975     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base()
  0.00      0.08     0.00    15975     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list()
  0.00      0.08     0.00    15710     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end() const
  0.00      0.08     0.00    15710     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin() const
  0.00      0.08     0.00    14868     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::front()
  0.00      0.08     0.00    13944     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::size() const
  0.00      0.08     0.00    13944     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::__distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::input_iterator_tag)
  0.00      0.08     0.00    13944     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::iterator_category std::__iterator_category<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int> const&)
  0.00      0.08     0.00    13944     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>)
  0.00      0.08     0.00    13424     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::pop_front()
  0.00      0.08     0.00    12721     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      0.08     0.00    12504     0.00     0.00  operator==(neighbor_t const&, neighbor_t const&)
  0.00      0.08     0.00    11168     0.00     0.00  std::_List_iterator<unsigned int>::operator++(int)
  0.00      0.08     0.00    10899     0.00     0.00  AdjacencyListGraph::getPredecessors(unsigned int) const
  0.00      0.08     0.00     8996     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::empty() const
  0.00      0.08     0.00     8996     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<neighbor_t> >, true>::_S_do_it(std::allocator<std::_List_node<neighbor_t> > const&, std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.08     0.00     8996     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_transfer(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      0.08     0.00     8996     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_check_equal_allocators(std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      0.08     0.00     8996     0.00     0.00  void std::list<neighbor_t, std::allocator<neighbor_t> >::insert<std::_List_const_iterator<neighbor_t> >(std::_List_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
  0.00      0.08     0.00     8996     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::splice(std::_List_iterator<neighbor_t>, std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      0.08     0.00     8996     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::allocator<neighbor_t> const&)
  0.00      0.08     0.00     8093     0.00     0.00  std::_List_iterator<unsigned int>::operator++()
  0.00      0.08     0.00     6753     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::size() const
  0.00      0.08     0.00     6753     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::__distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::input_iterator_tag)
  0.00      0.08     0.00     6753     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::iterator_category std::__iterator_category<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t> const&)
  0.00      0.08     0.00     6753     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
