Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 18.19      0.02     0.02      266     0.08     0.20  leastFirst(AbstractGraph&, unsigned int, unsigned int)
  9.09      0.03     0.01  1086935     0.00     0.00  std::allocator<neighbor_t>::~allocator()
  9.09      0.04     0.01  1079191     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const
  9.09      0.05     0.01   757544     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator++()
  9.09      0.06     0.01   524173     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::allocate(unsigned long, void const*)
  9.09      0.07     0.01   524173     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_insert(std::_List_iterator<neighbor_t>, neighbor_t const&)
  9.09      0.08     0.01    56767     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const
  9.09      0.09     0.01    48714     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_clear()
  9.09      0.10     0.01    16756     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  9.09      0.11     0.01    10125     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base()
  0.00      0.11     0.00  1464357     0.00     0.00  neighbor_t* std::__addressof<neighbor_t>(neighbor_t&)
  0.00      0.11     0.00  1086935     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::new_allocator()
  0.00      0.11     0.00  1086935     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::~new_allocator()
  0.00      0.11     0.00  1086935     0.00     0.00  std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.11     0.00  1048346     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Tp_allocator() const
  0.00      0.11     0.00  1043969     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.11     0.00   960945     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end()
  0.00      0.11     0.00   810773     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
  0.00      0.11     0.00   722803     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator*() const
  0.00      0.11     0.00   720931     0.00     0.00  std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const
  0.00      0.11     0.00   584273     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.11     0.00   571468     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
  0.00      0.11     0.00   557261     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
  0.00      0.11     0.00   524173     0.00     0.00  neighbor_t::~neighbor_t()
  0.00      0.11     0.00   524173     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*)
  0.00      0.11     0.00   524173     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::construct(neighbor_t*, neighbor_t const&)
  0.00      0.11     0.00   524173     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::deallocate(std::_List_node<neighbor_t>*, unsigned long)
  0.00      0.11     0.00   524173     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      0.11     0.00   524173     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_node()
  0.00      0.11     0.00   524173     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_put_node(std::_List_node<neighbor_t>*)
  0.00      0.11     0.00   524173     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_create_node(neighbor_t const&)
  0.00      0.11     0.00   524173     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&)
  0.00      0.11     0.00   414395     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  0.00      0.11     0.00   389849     0.00     0.00  std::_List_iterator<neighbor_t>::operator++(int)
  0.00      0.11     0.00   249282     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
  0.00      0.11     0.00   247077     0.00     0.00  std::_List_iterator<neighbor_t>::operator++()
  0.00      0.11     0.00   113534     0.00     0.00  std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.11     0.00    99796     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.11     0.00    96992     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::new_allocator()
  0.00      0.11     0.00    96992     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      0.11     0.00    96992     0.00     0.00  std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.11     0.00    96992     0.00     0.00  std::allocator<unsigned int>::~allocator()
  0.00      0.11     0.00    96720     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const
  0.00      0.11     0.00    95595     0.00     0.00  unsigned int* std::__addressof<unsigned int>(unsigned int&)
  0.00      0.11     0.00    95552     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      0.11     0.00    87303     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::~new_allocator()
  0.00      0.11     0.00    87303     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::~allocator()
  0.00      0.11     0.00    63271     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end()
  0.00      0.11     0.00    56767     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end() const
  0.00      0.11     0.00    48714     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator()
  0.00      0.11     0.00    48714     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::~_List_impl()
  0.00      0.11     0.00    48714     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_init()
  0.00      0.11     0.00    48714     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::~_List_base()
  0.00      0.11     0.00    48714     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::~list()
  0.00      0.11     0.00    47776     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long)
  0.00      0.11     0.00    47776     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*)
  0.00      0.11     0.00    47776     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::destroy(unsigned int*)
  0.00      0.11     0.00    47776     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::construct(unsigned int*, unsigned int const&)
  0.00      0.11     0.00    47776     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::max_size() const
  0.00      0.11     0.00    47776     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_node()
  0.00      0.11     0.00    47776     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*)
  0.00      0.11     0.00    47776     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&)
  0.00      0.11     0.00    47776     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&)
  0.00      0.11     0.00    47512     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin()
