Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   12977/14138       __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*) [21]
                0.00    0.00   12977/32428       std::allocator<neighbor_t>::~allocator() [11]
                0.00    0.00   12977/14138       std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_put_node(std::_List_node<neighbor_t>*) [27]
-----------------------------------------------
                0.00    0.00    7189/7189        std::list<neighbor_t, std::allocator<neighbor_t> >::~list() [42]
[41]     0.0    0.00    0.00    7189         std::_List_base<neighbor_t, std::allocator<neighbor_t> >::~_List_base() [41]
                0.00    0.00    7189/7189        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_clear() [40]
                0.00    0.00    7189/7189        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::~_List_impl() [38]
-----------------------------------------------
                0.00    0.00     273/7189        updateResidualNetwork(AbstractGraph&, AbstractGraph&) [218]
                0.00    0.00     353/7189        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00     510/7189        leastFirst(AbstractGraph&, unsigned int, unsigned int) [205]
                0.00    0.00     606/7189        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00     626/7189        AdjacencyListGraph::getWeight(unsigned int, unsigned int) const [118]
                0.00    0.00     861/7189        void std::list<neighbor_t, std::allocator<neighbor_t> >::insert<std::_List_const_iterator<neighbor_t> >(std::_List_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>) [109]
                0.00    0.00    1360/7189        AdjacencyListGraph::_construct(AbstractGraph const&) [208]
                0.00    0.00    2600/7189        AdjacencyListGraph::_clear() [184]
[42]     0.0    0.00    0.00    7189         std::list<neighbor_t, std::allocator<neighbor_t> >::~list() [42]
                0.00    0.00    7189/7189        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::~_List_base() [41]
-----------------------------------------------
                0.00    0.00      78/6408        std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>) [171]
                0.00    0.00    2636/6408        std::list<unsigned int, std::allocator<unsigned int> >::begin() [72]
                0.00    0.00    3694/6408        std::list<unsigned int, std::allocator<unsigned int> >::end() [63]
[43]     0.0    0.00    0.00    6408         std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*) [43]
-----------------------------------------------
                0.00    0.00     222/6005        std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [148]
                0.00    0.00     649/6005        void std::list<unsigned int, std::allocator<unsigned int> >::_M_initialize_dispatch<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::__false_type) [131]
                0.00    0.00    5134/6005        std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::__distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::input_iterator_tag) [95]
[44]     0.0    0.00    0.00    6005         std::_List_const_iterator<unsigned int>::operator++() [44]
-----------------------------------------------
                0.00    0.00     206/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::size() const [142]
                0.00    0.00    2368/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [84]
                0.00    0.00    3291/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [66]
[45]     0.0    0.00    0.00    5865         std::list<neighbor_t, std::allocator<neighbor_t> >::end() const [45]
                0.00    0.00    5865/11730       std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*) [31]
-----------------------------------------------
                0.00    0.00     206/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::size() const [142]
                0.00    0.00    2368/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [84]
                0.00    0.00    3291/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [66]
[46]     0.0    0.00    0.00    5865         std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const [46]
                0.00    0.00    5865/11730       std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*) [31]
-----------------------------------------------
                0.00    0.00      24/5765        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00      91/5765        std::list<neighbor_t, std::allocator<neighbor_t> >::front() [163]
                0.00    0.00      98/5765        AdjacencyListGraph::rmArc(unsigned int, unsigned int) [188]
                0.00    0.00     134/5765        std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&) [157]
                0.00    0.00     236/5765        AdjacencyListGraph::increaseWeight(unsigned int, unsigned int, int) [159]
                0.00    0.00     260/5765        updateResidualNetwork(AbstractGraph&, AbstractGraph&) [218]
                0.00    0.00     266/5765        AdjacencyListGraph::updateArc(arc_t const&) [158]
                0.00    0.00     326/5765        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00     475/5765        leastFirst(AbstractGraph&, unsigned int, unsigned int) [205]
                0.00    0.00     626/5765        AdjacencyListGraph::getWeight(unsigned int, unsigned int) const [118]
                0.00    0.00     861/5765        std::list<neighbor_t, std::allocator<neighbor_t> >::splice(std::_List_iterator<neighbor_t>, std::list<neighbor_t, std::allocator<neighbor_t> >&) [110]
                0.00    0.00    2368/5765        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [84]
[47]     0.0    0.00    0.00    5765         std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [47]
                0.00    0.00    5765/34164       std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*) [7]
-----------------------------------------------
                0.00    0.00    5402/5402        std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&) [50]
[48]     0.0    0.00    0.00    5402         __gnu_cxx::new_allocator<unsigned int>::new_allocator() [48]
-----------------------------------------------
                0.00    0.00    5402/5402        std::allocator<unsigned int>::~allocator() [51]
[49]     0.0    0.00    0.00    5402         __gnu_cxx::new_allocator<unsigned int>::~new_allocator() [49]
-----------------------------------------------
                0.00    0.00      83/5402        void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>) [168]
                0.00    0.00     229/5402        std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [139]
                0.00    0.00    5090/5402        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [54]
[50]     0.0    0.00    0.00    5402         std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&) [50]
                0.00    0.00    5402/5402        __gnu_cxx::new_allocator<unsigned int>::new_allocator() [48]
-----------------------------------------------
                0.00    0.00      83/5402        void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>) [168]
                0.00    0.00     229/5402        std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [139]
                0.00    0.00     890/5402        std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>) [103]
                0.00    0.00    1655/5402        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [114]
                0.00    0.00    2545/5402        std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&) [81]
[51]     0.0    0.00    0.00    5402         std::allocator<unsigned int>::~allocator() [51]
                0.00    0.00    5402/5402        __gnu_cxx::new_allocator<unsigned int>::~new_allocator() [49]
-----------------------------------------------
                0.00    0.00     229/5319        std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [139]
                0.00    0.00    5090/5319        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [54]
[52]     0.0    0.00    0.00    5319         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const [52]
-----------------------------------------------
                0.00    0.00      11/5101        std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [216]
                0.00    0.00     890/5101        std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>) [103]
                0.00    0.00    1655/5101        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [114]
                0.00    0.00    2545/5101        std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&) [81]
[53]     0.0    0.00    0.00    5101         unsigned int* std::__addressof<unsigned int>(unsigned int&) [53]
-----------------------------------------------
                0.00    0.00     890/5090        std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>) [103]
                0.00    0.00    1655/5090        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [114]
                0.00    0.00    2545/5090        std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&) [81]
[54]     0.0    0.00    0.00    5090         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [54]
                0.00    0.00    5090/5319        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const [52]
                0.00    0.00    5090/5402        std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&) [50]
-----------------------------------------------
                0.00    0.00      91/4244        std::list<neighbor_t, std::allocator<neighbor_t> >::front() [163]
                0.00    0.00    1164/4244        std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&) [157]
                0.00    0.00    2989/4244        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [84]
[55]     0.0    0.00    0.00    4244         std::_List_iterator<neighbor_t>::operator*() const [55]
-----------------------------------------------
                0.00    0.00    4152/4152        std::allocator<std::_List_node<neighbor_t> >::allocator(std::allocator<std::_List_node<neighbor_t> > const&) [57]
[56]     0.0    0.00    0.00    4152         __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<neighbor_t> > const&) [56]
-----------------------------------------------
                0.00    0.00    4152/4152        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl(std::allocator<std::_List_node<neighbor_t> > const&) [59]
[57]     0.0    0.00    0.00    4152         std::allocator<std::_List_node<neighbor_t> >::allocator(std::allocator<std::_List_node<neighbor_t> > const&) [57]
                0.00    0.00    4152/4152        __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<neighbor_t> > const&) [56]
-----------------------------------------------
                0.00    0.00    4152/4152        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&) [60]
[58]     0.0    0.00    0.00    4152         std::allocator<std::_List_node<neighbor_t> >::allocator<neighbor_t>(std::allocator<neighbor_t> const&) [58]
                0.00    0.00    4152/7189        __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator() [37]
-----------------------------------------------
                0.00    0.00    4152/4152        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&) [60]
[59]     0.0    0.00    0.00    4152         std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl(std::allocator<std::_List_node<neighbor_t> > const&) [59]
                0.00    0.00    4152/4152        std::allocator<std::_List_node<neighbor_t> >::allocator(std::allocator<std::_List_node<neighbor_t> > const&) [57]
-----------------------------------------------
                0.00    0.00     861/4152        std::list<neighbor_t, std::allocator<neighbor_t> >::list<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::allocator<neighbor_t> const&) [111]
                0.00    0.00    3291/4152        std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [66]
[60]     0.0    0.00    0.00    4152         std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&) [60]
                0.00    0.00    4152/4152        std::allocator<std::_List_node<neighbor_t> >::allocator<neighbor_t>(std::allocator<neighbor_t> const&) [58]
                0.00    0.00    4152/11341       std::allocator<std::_List_node<neighbor_t> >::~allocator() [33]
                0.00    0.00    4152/4152        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl(std::allocator<std::_List_node<neighbor_t> > const&) [59]
                0.00    0.00    4152/7189        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_init() [39]
-----------------------------------------------
                0.00    0.00     861/4152        std::list<neighbor_t, std::allocator<neighbor_t> >::list<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::allocator<neighbor_t> const&) [111]
                0.00    0.00    3291/4152        std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [66]
[61]     0.0    0.00    0.00    4152         void std::list<neighbor_t, std::allocator<neighbor_t> >::_M_initialize_dispatch<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::__false_type) [61]
                0.00    0.00   16880/20682       std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const [15]
                0.00    0.00   12728/15717       std::_List_const_iterator<neighbor_t>::operator*() const [19]
                0.00    0.00   12728/14138       std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&) [30]
                0.00    0.00   12728/15984       std::_List_const_iterator<neighbor_t>::operator++() [18]
-----------------------------------------------
                0.00    0.00     964/3953        std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&) [157]
                0.00    0.00    2989/3953        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [84]
[62]     0.0    0.00    0.00    3953         std::_List_iterator<neighbor_t>::operator++() [62]
-----------------------------------------------
                0.00    0.00      16/3694        std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [216]
                0.00    0.00      83/3694        std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&) [169]
                0.00    0.00     126/3694        updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int) [210]
                0.00    0.00     126/3694        lightestArc(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >) [209]
                0.00    0.00     185/3694        std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [148]
                0.00    0.00     388/3694        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00     478/3694        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00    2292/3694        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [86]
[63]     0.0    0.00    0.00    3694         std::list<unsigned int, std::allocator<unsigned int> >::end() [63]
                0.00    0.00    3694/6408        std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*) [43]
-----------------------------------------------
                0.00    0.00       4/3497        flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
                0.00    0.00      13/3497        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00     273/3497        updateResidualNetwork(AbstractGraph&, AbstractGraph&) [218]
                0.00    0.00     748/3497        AdjacencyListGraph::_construct(AbstractGraph const&) [208]
                0.00    0.00     782/3497        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00     805/3497        leastFirst(AbstractGraph&, unsigned int, unsigned int) [205]
                0.00    0.00     872/3497        AdjacencyListGraph::addArc(arc_t const&) [124]
[64]     0.0    0.00    0.00    3497         AdjacencyListGraph::getNbrVertices() const [64]
-----------------------------------------------
                0.00    0.00      50/3319        std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [216]
                0.00    0.00     126/3319        updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int) [210]
                0.00    0.00     157/3319        lightestArc(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >) [209]
                0.00    0.00     222/3319        std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [148]
                0.00    0.00     353/3319        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00    1061/3319        std::list<unsigned int, std::allocator<unsigned int> >::front() [92]
                0.00    0.00    1350/3319        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
[65]     0.0    0.00    0.00    3319         std::_List_iterator<unsigned int>::operator*() const [65]
-----------------------------------------------
                0.00    0.00     977/3291        AdjacencyListGraph::getPredecessors(unsigned int) const [98]
                0.00    0.00    2314/3291        AdjacencyListGraph::getSuccessors(unsigned int) const [85]
[66]     0.0    0.00    0.00    3291         std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [66]
                0.00    0.00    3291/31567       std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const [12]
                0.00    0.00    3291/32428       std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&) [10]
                0.00    0.00    3291/32428       std::allocator<neighbor_t>::~allocator() [11]
                0.00    0.00    3291/4152        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&) [60]
                0.00    0.00    3291/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::end() const [45]
                0.00    0.00    3291/5865        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const [46]
                0.00    0.00    3291/4152        void std::list<neighbor_t, std::allocator<neighbor_t> >::_M_initialize_dispatch<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::__false_type) [61]
-----------------------------------------------
                0.00    0.00    3037/3037        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl() [68]
[67]     0.0    0.00    0.00    3037         std::allocator<std::_List_node<neighbor_t> >::allocator() [67]
                0.00    0.00    3037/7189        __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator() [37]
-----------------------------------------------
                0.00    0.00    3037/3037        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base() [69]
[68]     0.0    0.00    0.00    3037         std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl() [68]
                0.00    0.00    3037/3037        std::allocator<std::_List_node<neighbor_t> >::allocator() [67]
-----------------------------------------------
                0.00    0.00    3037/3037        std::list<neighbor_t, std::allocator<neighbor_t> >::list() [70]
[69]     0.0    0.00    0.00    3037         std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base() [69]
                0.00    0.00    3037/3037        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl() [68]
                0.00    0.00    3037/7189        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_init() [39]
-----------------------------------------------
                0.00    0.00      13/3037        updateResidualNetwork(AbstractGraph&, AbstractGraph&) [218]
                0.00    0.00      32/3037        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00      35/3037        leastFirst(AbstractGraph&, unsigned int, unsigned int) [205]
                0.00    0.00     357/3037        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00    1240/3037        AdjacencyListGraph::AdjacencyListGraph(unsigned int) [207]
                0.00    0.00    1360/3037        AdjacencyListGraph::_construct(AbstractGraph const&) [208]
[70]     0.0    0.00    0.00    3037         std::list<neighbor_t, std::allocator<neighbor_t> >::list() [70]
                0.00    0.00    3037/3037        std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base() [69]
-----------------------------------------------
                0.00    0.00    1427/2854        std::list<unsigned int, std::allocator<unsigned int> >::begin() const [90]
                0.00    0.00    1427/2854        std::list<unsigned int, std::allocator<unsigned int> >::end() const [89]
[71]     0.0    0.00    0.00    2854         std::_List_const_iterator<unsigned int>::_List_const_iterator(std::__detail::_List_node_base const*) [71]
-----------------------------------------------
                0.00    0.00      16/2636        std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [216]
                0.00    0.00      31/2636        updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int) [210]
                0.00    0.00      31/2636        lightestArc(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >) [209]
                0.00    0.00      52/2636        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00      83/2636        std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&) [169]
                0.00    0.00     123/2636        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00     185/2636        std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [148]
                0.00    0.00     253/2636        std::list<unsigned int, std::allocator<unsigned int> >::push_front(unsigned int const&) [136]
                0.00    0.00     801/2636        std::list<unsigned int, std::allocator<unsigned int> >::pop_front() [112]
                0.00    0.00    1061/2636        std::list<unsigned int, std::allocator<unsigned int> >::front() [92]
[72]     0.0    0.00    0.00    2636         std::list<unsigned int, std::allocator<unsigned int> >::begin() [72]
                0.00    0.00    2636/6408        std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*) [43]
-----------------------------------------------
                0.00    0.00     861/2583        void std::list<neighbor_t, std::allocator<neighbor_t> >::insert<std::_List_const_iterator<neighbor_t> >(std::_List_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>) [109]
                0.00    0.00    1722/2583        std::list<neighbor_t, std::allocator<neighbor_t> >::_M_check_equal_allocators(std::list<neighbor_t, std::allocator<neighbor_t> >&) [108]
[73]     0.0    0.00    0.00    2583         std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() [73]
-----------------------------------------------
                0.00    0.00    2545/2545        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*) [80]
[74]     0.0    0.00    0.00    2545         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long) [74]
-----------------------------------------------
                0.00    0.00    2545/2545        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_node() [79]
[75]     0.0    0.00    0.00    2545         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*) [75]
                0.00    0.00    2545/2545        __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::max_size() const [78]
-----------------------------------------------
                0.00    0.00     890/2545        std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>) [103]
                0.00    0.00    1655/2545        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [114]
[76]     0.0    0.00    0.00    2545         __gnu_cxx::new_allocator<unsigned int>::destroy(unsigned int*) [76]
-----------------------------------------------
                0.00    0.00    2545/2545        std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&) [81]
[77]     0.0    0.00    0.00    2545         __gnu_cxx::new_allocator<unsigned int>::construct(unsigned int*, unsigned int const&) [77]
                0.00    0.00    2545/17367       operator new(unsigned long, void*) [17]
-----------------------------------------------
                0.00    0.00    2545/2545        __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*) [75]
[78]     0.0    0.00    0.00    2545         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::max_size() const [78]
-----------------------------------------------
                0.00    0.00    2545/2545        std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&) [81]
[79]     0.0    0.00    0.00    2545         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_node() [79]
                0.00    0.00    2545/2545        __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*) [75]
-----------------------------------------------
                0.00    0.00     890/2545        std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>) [103]
                0.00    0.00    1655/2545        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [114]
[80]     0.0    0.00    0.00    2545         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*) [80]
                0.00    0.00    2545/2545        __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long) [74]
-----------------------------------------------
                0.00    0.00    2545/2545        std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&) [82]
[81]     0.0    0.00    0.00    2545         std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&) [81]
                0.00    0.00    2545/2545        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_node() [79]
                0.00    0.00    2545/5101        unsigned int* std::__addressof<unsigned int>(unsigned int&) [53]
                0.00    0.00    2545/5090        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [54]
                0.00    0.00    2545/2545        __gnu_cxx::new_allocator<unsigned int>::construct(unsigned int*, unsigned int const&) [77]
                0.00    0.00    2545/5402        std::allocator<unsigned int>::~allocator() [51]
-----------------------------------------------
                0.00    0.00     253/2545        std::list<unsigned int, std::allocator<unsigned int> >::push_front(unsigned int const&) [136]
                0.00    0.00    2292/2545        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [86]
[82]     0.0    0.00    0.00    2545         std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&) [82]
                0.00    0.00    2545/2545        std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&) [81]
-----------------------------------------------
                0.00    0.00    2368/2368        std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [84]
[83]     0.0    0.00    0.00    2368         std::_List_const_iterator<neighbor_t>::operator==(std::_List_const_iterator<neighbor_t> const&) const [83]
-----------------------------------------------
                0.00    0.00      24/2368        blockingFlow(LevelGraph&, unsigned int, unsigned int) [217]
                0.00    0.00     249/2368        generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00     260/2368        updateResidualNetwork(AbstractGraph&, AbstractGraph&) [218]
                0.00    0.00     475/2368        leastFirst(AbstractGraph&, unsigned int, unsigned int) [205]
                0.00    0.00    1360/2368        AdjacencyListGraph::_construct(AbstractGraph const&) [208]
[84]     0.0    0.00    0.00    2368         std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&) [84]
                0.00    0.00    5357/18896       std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const [16]
