Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 33.34      0.01     0.01   187872     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end()
 33.34      0.02     0.01   151070     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
 33.34      0.03     0.01        4     2.50     2.52  flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int)
  0.00      0.03     0.00   278886     0.00     0.00  neighbor_t* std::__addressof<neighbor_t>(neighbor_t&)
  0.00      0.03     0.00   217840     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.03     0.00   216326     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::new_allocator()
  0.00      0.03     0.00   216326     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::~new_allocator()
  0.00      0.03     0.00   216326     0.00     0.00  std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.03     0.00   216326     0.00     0.00  std::allocator<neighbor_t>::~allocator()
  0.00      0.03     0.00   212948     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const
  0.00      0.03     0.00   199506     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Tp_allocator() const
  0.00      0.03     0.00   134533     0.00     0.00  std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const
  0.00      0.03     0.00   130234     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator++()
  0.00      0.03     0.00   125004     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator*() const
  0.00      0.03     0.00   116698     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.03     0.00    99753     0.00     0.00  neighbor_t::~neighbor_t()
  0.00      0.03     0.00    99753     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*)
  0.00      0.03     0.00    99753     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::construct(neighbor_t*, neighbor_t const&)
  0.00      0.03     0.00    99753     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::deallocate(std::_List_node<neighbor_t>*, unsigned long)
  0.00      0.03     0.00    99753     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::allocate(unsigned long, void const*)
  0.00      0.03     0.00    99753     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      0.03     0.00    99753     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_node()
  0.00      0.03     0.00    99753     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_put_node(std::_List_node<neighbor_t>*)
  0.00      0.03     0.00    99753     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_create_node(neighbor_t const&)
  0.00      0.03     0.00    99753     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_insert(std::_List_iterator<neighbor_t>, neighbor_t const&)
  0.00      0.03     0.00    99753     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&)
  0.00      0.03     0.00    79334     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
  0.00      0.03     0.00    78654     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  0.00      0.03     0.00    73487     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
  0.00      0.03     0.00    65521     0.00     0.00  std::_List_iterator<neighbor_t>::operator++(int)
  0.00      0.03     0.00    47872     0.00     0.00  std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.03     0.00    41601     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::~new_allocator()
  0.00      0.03     0.00    41601     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::~allocator()
  0.00      0.03     0.00    38939     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
  0.00      0.03     0.00    37838     0.00     0.00  std::_List_iterator<neighbor_t>::operator++()
