Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 15.91      0.07     0.07  4073534     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Tp_allocator() const
 11.37      0.12     0.05  2625086     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator++()
  9.09      0.16     0.04  2036767     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_create_node(neighbor_t const&)
  6.82      0.19     0.03  2036767     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_insert(std::_List_iterator<neighbor_t>, neighbor_t const&)
  5.68      0.22     0.03  4107536     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const
  5.68      0.24     0.03  2407632     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator*() const
  4.55      0.26     0.02  3891838     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*)
  4.55      0.28     0.02  2109419     0.00     0.00  operator new(unsigned long, void*)
  4.55      0.30     0.02  2036767     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::allocate(unsigned long, void const*)
  4.55      0.32     0.02    48637     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_clear()
  4.55      0.34     0.02      325     0.06     0.49  leastFirst(AbstractGraph&, unsigned int, unsigned int)
  2.27      0.35     0.01  4113761     0.00     0.00  std::allocator<neighbor_t>::~allocator()
  2.27      0.36     0.01  2417697     0.00     0.00  std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const
  2.27      0.37     0.01  2036767     0.00     0.00  neighbor_t::~neighbor_t()
  2.27      0.38     0.01  2036767     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&)
  2.27      0.39     0.01  1581726     0.00     0.00  std::_List_iterator<neighbor_t>::operator++(int)
  2.27      0.40     0.01   424566     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
  2.27      0.41     0.01   189800     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>)
  2.27      0.42     0.01    17308     0.00     0.01  AdjacencyListGraph::getPredecessors(unsigned int) const
  2.27      0.43     0.01    13638     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  1.14      0.44     0.01  4113761     0.00     0.00  std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&)
  1.14      0.44     0.01  2684880     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
  0.00      0.44     0.00  5727520     0.00     0.00  neighbor_t* std::__addressof<neighbor_t>(neighbor_t&)
  0.00      0.44     0.00  4113761     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::new_allocator()
  0.00      0.44     0.00  4113761     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::~new_allocator()
  0.00      0.44     0.00  3659927     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end()
  0.00      0.44     0.00  2036767     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*)
  0.00      0.44     0.00  2036767     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::construct(neighbor_t*, neighbor_t const&)
  0.00      0.44     0.00  2036767     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::deallocate(std::_List_node<neighbor_t>*, unsigned long)
  0.00      0.44     0.00  2036767     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      0.44     0.00  2036767     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_node()
  0.00      0.44     0.00  2036767     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_put_node(std::_List_node<neighbor_t>*)
  0.00      0.44     0.00  1645668     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  0.00      0.44     0.00   611968     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
  0.00      0.44     0.00   602973     0.00     0.00  std::_List_iterator<neighbor_t>::operator++()
  0.00      0.44     0.00   412127     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
  0.00      0.44     0.00   198689     0.00     0.00  operator==(neighbor_t const&, neighbor_t const&)
  0.00      0.44     0.00   198118     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_erase(std::_List_iterator<neighbor_t>)
  0.00      0.44     0.00   134194     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.44     0.00   133347     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::new_allocator()
  0.00      0.44     0.00   133347     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      0.44     0.00   133347     0.00     0.00  std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.44     0.00   133347     0.00     0.00  std::allocator<unsigned int>::~allocator()
  0.00      0.44     0.00   132991     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const
  0.00      0.44     0.00   131625     0.00     0.00  unsigned int* std::__addressof<unsigned int>(unsigned int&)
  0.00      0.44     0.00   131616     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      0.44     0.00   124942     0.00     0.00  std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.44     0.00    93887     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end()
  0.00      0.44     0.00    88864     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::~new_allocator()
  0.00      0.44     0.00    88864     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::~allocator()
  0.00      0.44     0.00    65808     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long)
  0.00      0.44     0.00    65808     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*)
  0.00      0.44     0.00    65808     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::destroy(unsigned int*)
