Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 14.29      0.02     0.02   176179     0.00     0.00  std::_List_iterator<neighbor_t>::operator++()
 14.29      0.04     0.02      203     0.10     0.28  leastFirst(AbstractGraph&, unsigned int, unsigned int)
  7.14      0.05     0.01  1240215     0.00     0.00  std::allocator<neighbor_t>::~allocator()
  7.14      0.06     0.01  1222412     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Tp_allocator() const
  7.14      0.07     0.01   783993     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
  7.14      0.08     0.01   611206     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::destroy(neighbor_t*)
  7.14      0.09     0.01   611206     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::allocate(unsigned long, void const*)
  7.14      0.10     0.01   611206     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_node()
  7.14      0.11     0.01   611206     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_put_node(std::_List_node<neighbor_t>*)
  7.14      0.12     0.01   611206     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_create_node(neighbor_t const&)
  7.14      0.13     0.01    25363     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&)
  7.14      0.14     0.01    22998     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_clear()
  0.00      0.14     0.00  1694510     0.00     0.00  neighbor_t* std::__addressof<neighbor_t>(neighbor_t&)
  0.00      0.14     0.00  1240215     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::new_allocator()
  0.00      0.14     0.00  1240215     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::~new_allocator()
  0.00      0.14     0.00  1240215     0.00     0.00  std::allocator<neighbor_t>::allocator<std::_List_node<neighbor_t> >(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.14     0.00  1237194     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator() const
  0.00      0.14     0.00  1158783     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.14     0.00  1074495     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end()
  0.00      0.14     0.00   759124     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator++()
  0.00      0.14     0.00   709320     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator*() const
  0.00      0.14     0.00   703500     0.00     0.00  std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const
  0.00      0.14     0.00   639533     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.14     0.00   611206     0.00     0.00  neighbor_t::~neighbor_t()
  0.00      0.14     0.00   611206     0.00     0.00  __gnu_cxx::new_allocator<neighbor_t>::construct(neighbor_t*, neighbor_t const&)
  0.00      0.14     0.00   611206     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::deallocate(std::_List_node<neighbor_t>*, unsigned long)
  0.00      0.14     0.00   611206     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      0.14     0.00   611206     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_insert(std::_List_iterator<neighbor_t>, neighbor_t const&)
  0.00      0.14     0.00   611206     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::push_back(neighbor_t const&)
  0.00      0.14     0.00   468322     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  0.00      0.14     0.00   442073     0.00     0.00  std::_List_iterator<neighbor_t>::operator++(int)
  0.00      0.14     0.00   180300     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
  0.00      0.14     0.00   127886     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
  0.00      0.14     0.00   121730     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
